airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:34.115+0000] {settings.py:241} DEBUG - Setting up DB connection pool (PID 7)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.940+0000] {flask_api.py:121} DEBUG - ... Adding POST -> airflow.auth.managers.fab.api_endpoints.role_and_permission_endpoint.post_role
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1d7cee0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.941+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.942+0000] {abstract.py:216} DEBUG - Adding /auth/fab/v1/roles/{role_name}...
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.942+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.942+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.942+0000] {flask_api.py:121} DEBUG - ... Adding GET -> airflow.auth.managers.fab.api_endpoints.role_and_permission_endpoint.get_role
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1d7c550>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.943+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {flask_api.py:121} DEBUG - ... Adding PATCH -> airflow.auth.managers.fab.api_endpoints.role_and_permission_endpoint.patch_role
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.944+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1d7c160>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.945+0000] {flask_api.py:121} DEBUG - ... Adding DELETE -> airflow.auth.managers.fab.api_endpoints.role_and_permission_endpoint.delete_role
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1de1d30>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.946+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {abstract.py:216} DEBUG - Adding /auth/fab/v1/permissions...
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {flask_api.py:121} DEBUG - ... Adding GET -> airflow.auth.managers.fab.api_endpoints.role_and_permission_endpoint.get_permissions
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.947+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1de11f0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {abstract.py:216} DEBUG - Adding /auth/fab/v1/users...
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.948+0000] {flask_api.py:121} DEBUG - ... Adding GET -> airflow.auth.managers.fab.api_endpoints.user_endpoint.get_users
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1de1310>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.949+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {flask_api.py:121} DEBUG - ... Adding POST -> airflow.auth.managers.fab.api_endpoints.user_endpoint.post_user
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.950+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1c31d30>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {abstract.py:216} DEBUG - Adding /auth/fab/v1/users/{username}...
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.951+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {flask_api.py:121} DEBUG - ... Adding GET -> airflow.auth.managers.fab.api_endpoints.user_endpoint.get_user
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {abstract.py:414} DEBUG - ... Produces json
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {abstract.py:371} DEBUG - ... Adding produces decorator (<function AbstractOperation.__content_type_decorator.<locals>.<lambda> at 0x7ff1e1c048b0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.952+0000] {secure.py:73} DEBUG - ... Security: None
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {abstract.py:382} DEBUG - ... Adding security decorator (<function AbstractSecurityHandlerFactory.security_passthrough at 0x7ff2076940d0>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {openapi.py:129} DEBUG - consumes: ['application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {openapi.py:130} DEBUG - produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {flask_api.py:121} DEBUG - ... Adding PATCH -> airflow.auth.managers.fab.api_endpoints.user_endpoint.patch_user
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {abstract.py:365} DEBUG - ... Response validation enabled.
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {abstract.py:367} DEBUG - ... Adding response decorator (<ResponseValidator>)
airflow-docker-compose-fec-airflow-webserver-1  | [2024-01-24T15:07:38.953+0000] {abstract.py:410} DEBUG - ... Produces: ['application/json', 'application/json', 'application/json', 'application/json', 'application/json']
